206.6999969482422,0.0,135.0,24487.47730255127
-9.035144103108905e-06,206.6999969482422,135.0,26701.738357543945
-9.035144103108905e-06,-206.6999969482422,135.0,30030.010223388672
198.73114013671875,198.7311553955078,-66.43583679199219,32790.82942008972
205.93992614746094,205.93994140625,77.88972473144531,34278.93781661987
203.97726440429688,203.97727966308594,141.46240234375,35455.09457588196
168.81344604492188,168.81346130371094,-65.72723388671875,37506.87384605408
175.845703125,175.84571838378906,-87.05451965332031,38286.55171394348
232.31964111328125,232.3196563720703,8.126312255859375,39948.071002960205
86.1431884765625,86.14319610595703,1.77276611328125,41898.38099479675
144.57980346679688,144.57981872558594,160.5262908935547,43903.88011932373
