-18.43494882292201,-74.7011803381981,137.05415468433256
-14.931417178137554,-75.99100141706577,138.99686842503382
-11.309932474020213,-77.05147469050954,140.56181702014396
-10.619655276155134,-74.26007547936574,136.38036588466258
-10.007979801441337,-71.52689235852873,132.10733042894032
-13.240519915187205,-70.68485718759825,130.75946256661538
-16.389540334034784,-69.63837526115007,129.06555276652452
-17.35402463626132,-72.17012792733719,133.12741609065495
-18.43494882292201,-74.7011803381981,137.05415468433256
-18.43494882292201,-57.36584611878248,135.17979824031403
6.84277341263094,-39.83502862706186,92.24245569029709
6.84277341263094,-49.36367525329646,93.54336549050264
7.1302072368031935,-49.31446243788668,93.45310415859187
7.418848553609475,-49.28730542135179,93.40329007302137
7.707321343450624,-49.281944993793296,93.39345699834377
7.99501537095919,-49.29889102676427,93.42454200042272
8.281001724015832,-49.337817265778156,93.4959408564127
8.564115380148738,-49.39847537095596,93.60718491492193
8.84385424663598,-49.48046123451359,93.75751279024615
9.11909716532357,-49.58415929177469,93.94760169763435
9.389015903534206,-49.70865862639513,94.17574710189959
9.652604616444705,-49.85372574601571,94.4414799956633
9.909208893770343,-50.01842162076795,94.74303315073018
10.15777100270585,-50.20254858623874,95.0799917650565
10.397391981190134,-50.40556500709402,95.45130565324277
10.627283601213929,-50.62629083686384,95.85475322716533
10.846705789854543,-50.864147667248595,96.28921018576767
11.054566969180271,-51.118065147542666,96.75265096388564
11.250098560733681,-51.38778678033785,97.24453314606947
11.432728796356562,-51.67147276856459,97.76142576022785
11.601288901962633,-51.96839517670063,98.30192694244296
11.755313013651314,-52.27789048024174,98.8647513162134
11.893874207617491,-52.5982413545133,99.44669957112538
12.016383662602287,-52.92851688888532,100.04600709177743
12.122169396810085,-53.26750684369923,100.66040642281907
12.210288071859248,-53.61408670597596,101.28779153167707
12.280473204416497,-53.96689019396367,101.92562604615213
12.33219727676366,-54.32462941602337,102.57152472116711
12.36461558325555,-54.68581733702936,103.22275344348115
12.377688012014124,-55.049269265397285,103.87713501039165
12.370775420755386,-55.41340034854682,104.5317840849615
12.343575824485,-55.77708259418728,105.18465070770533
12.295976275227872,-56.13881441642646,105.83302752050474
12.227816259222875,-56.49680470222668,106.47370589547256
12.139107569418725,-56.850063244623435,107.10492750827132
12.02946747592995,-57.19683863116156,107.72358883310977
11.899697019735866,-57.535856234117965,108.32745543303106
11.749774935226588,-57.865515419719536,108.91372867334107
11.580020238453898,-58.1843861190796,109.47993103546521
11.39084636596761,-58.491287563383366,110.02404267252484
11.183175521077544,-58.78459932294099,110.54327853968813
10.95752507673057,-59.06310828958952,111.03558911670807
10.714935247228194,-59.32517202334402,111.49817793487738
10.456089233716913,-59.56982593439759,111.92945538394936
10.182200838772454,-59.79568874544246,112.32710303283638
9.894379860899244,-60.001993172226335,112.68988733391974
9.594492676691008,-60.1872437118476,113.01529473669001
9.28323925340422,-60.350828270655256,113.30236251998961
8.962648743404001,-60.49156413234889,113.54912056880205
8.634050670455661,-60.60875678094188,113.75444731574058
8.299426799921887,-60.70217055156333,113.9180127503976
7.959870268970864,-60.77095928530925,114.0384034441437
7.617918483249807,-60.81459055961799,114.11473967835067
7.2748566242792085,-60.83339365520939,114.14763110134433
6.932670626900306,-60.82676874156098,114.13604284751814
6.59287944643726,-60.794807664836824,114.08013041744486
6.257822274090195,-60.737791360285314,113.98036059189562
5.92844217895298,-60.65599030516743,113.83716325316195
5.607046902332792,-60.55005775675965,113.65162134528876
5.295043680536215,-60.420263237329316,113.42413053833458
4.9941137009161825,-60.2674251130498,113.15603494629096
4.705327592001221,-60.09218387650296,112.84835660668301
4.430277202290765,-59.89568969487601,112.50300526189305
4.169938980430697,-59.678898201562774,112.1215458628655
3.92577624582964,-59.442997359358046,111.70595163386551
3.6986422544346973,-59.18896208893835,111.25782288834256
3.489350344655194,-58.91804338755884,110.77925131561835
3.2984113660567473,-58.63178895154606,110.27286189113836
3.1270296711021346,-58.33111154563179,109.74016691581167
2.975363694552582,-58.01784093667765,109.18431485393393
2.8437468968656763,-57.69292427533178,108.6069035093533
2.732514544943814,-57.358132695697904,108.01100874716495
2.641953453116931,-57.01493773843158,107.39919210696289
2.5720584127042385,-56.66452440582187,106.77352034560803
2.5225788190246314,-56.30863862484785,106.13707827531373
2.4937315304049847,-55.94840326474521,105.49185420883434
2.484998904043792,-55.58554070298221,104.84092582587675
2.4961057663058046,-55.22145379105193,104.18681552289428
2.5270281936311325,-54.85751181636256,103.53200031198092
2.5770164266745548,-54.49511990920015,102.87903577934962
2.6455874140260494,-54.135655253929315,102.23044051827108
2.73226876359964,-53.780195912808416,101.58820457070024
2.8364072982358564,-53.43070283256788,100.95592475183685
2.95757448887433,-53.08795396771921,100.33506927758552
3.0946678496789484,-52.753073412158614,99.72773838509282
3.247376320740199,-52.428008346484916,99.13753377512721
3.414884721098038,-52.11328587532324,98.56548629775867
3.5962216842217156,-51.810344853472415,98.01428618252515
3.7906638699604827,-51.52002297786804,97.48553391433609
3.9975560183939196,-51.24375952287387,96.98192766136121
4.216018756305522,-50.9824406862774,96.5051597246864
4.44496212066048,-50.736699030622106,96.05645845543702
4.683830062858924,-50.50772044218913,95.63806104636262
4.931604449829417,-50.296170438023566,95.25125259513251
5.187570383462132,-50.103299356069776,94.89838500007224
5.4505065307750415,-49.92924692307535,94.5797749514053
5.719943123094962,-49.77466071342497,94.29666304489449
5.994752417394915,-49.64031733101641,94.05052154419408
6.2740605115300845,-49.52697688301869,93.84278755918268
6.5571649278823605,-49.434468288538596,93.67318520491537
6.84277341263094,-49.36367525329646,93.54336549050264
